0.0593825,57.1134,
0.0576329,57.1134,
0.0556775,57.1134,
0.0537736,57.2165,
0.0517667,57.2165,
0.0501201,57.1134,
0.0482161,57.1134,
0.0464666,57.2165,
0.0446141,57.1134,
0.0430189,57.2165,
0.0411664,57.3196,
0.0396226,57.2165,
0.0380789,57.3196,
0.0364322,57.5258,
0.0350429,57.6289,
0.0337050,57.6289,
0.0324700,57.6289,
0.0311321,57.8351,
0.0294340,58.1443,
0.0277873,58.6598,
0.0263979,58.8660,
0.0251115,59.2784,
0.0237221,59.2784,
0.0222813,58.4536,
0.0210463,57.4227,
0.0197599,55.0515,
0.0184734,52.1649,
0.0172899,49.4845,
0.0163122,46.7010,
0.0151286,43.8144,
0.00303602,0.824742,
0.00396226,3.19588,
0.00509434,5.67010,
0.00833619,18.2474,
0.0116810,30.6186,
0.0129674,35.3608,
0.00982847,25.7732,
0.00890223,22.3711,
0.00704974,15.2577,
0.00602058,11.3402,
0.00514580,8.45361,
